episode_id,seed_id,split,scenario_id,scenario_type,storm_severity,controller_type,time_s,scenario_phase,control_timestep_s,sample_interval_s,communication_delay_ms,sensor_noise_level,gust_start_s,wave_event_start_s,yaw_error_initial_deg,mean_wind_speed_mps,wind_speed_mps,rotor_arrival_wind_speed_mps,wind_direction_deg,turbulence_intensity,lidar_preview_wind_speed_5s_mps,lidar_preview_wind_speed_10s_mps,lidar_preview_wind_speed_20s_mps,lidar_preview_wind_speed_30s_mps,lidar_preview_direction_30s_deg,preview_confidence,wave_elevation_m,significant_wave_height_m,wave_transient_factor,platform_pitch_deg,platform_pitch_rate_deg_s,platform_surge_m,platform_heave_m,yaw_misalignment_deg,rotor_speed_rpm,generator_speed_rpm,blade_pitch_1_deg,blade_pitch_2_deg,blade_pitch_3_deg,yaw_angle_deg,M_tb_kNm,M_tb_norm,M_br_1_kNm,M_br_2_kNm,M_br_3_kNm,M_br_mean_kNm,Gamma_br_kNm,T_m_kN,T_m_safe_kN,a_n_mps2,generated_power_MW,rated_power_MW,e_P,delta_beta_1_deg,delta_beta_2_deg,delta_beta_3_deg,delta_yaw_deg,pitch_rate_1_deg_s,pitch_rate_2_deg_s,pitch_rate_3_deg_s,yaw_rate_deg_s,mooring_safety_margin,raw_action_violation,applied_action_violation,safety_projection_active,N_viol_pre_cumulative,N_viol_applied_cumulative,DEL_proxy_increment,load_reduction_reference
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,82.4,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.182,16.302,227.407,0.14,16.475,16.139,16.227,15.692,228.747,0.864,-1.892,6,0,-0.978,-0.248,0.054,-0.717,2.277,12.047,1167.391,8.461,8.39,8.415,225.18,16739.285,1.52318,3089.525,2371.492,2598.334,2686.45,268.717,4873.515,7600,0.17539,4.9897,5,-0.00206,0.04437,-0.02593,-0.00121,0.04971,-0.03622,0.00055,0.01286,0.01548,0.358748,0,0,0,0,0,0.00222176,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,82.8,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.615,15.964,226.967,0.14,16.048,15.793,16.016,16.206,226.852,0.865,-1.743,6,0,-1.074,-0.233,0.075,-0.653,2.213,12.007,1165.945,8.39,8.331,8.367,224.796,16888.887,1.5368,3036.589,2310.129,2739.484,2695.401,256.848,4988.205,7600,0.17543,4.92263,5,-0.015474,0.0144,-0.04423,-0.00897,0.04178,-0.07495,-0.04575,-0.01938,-0.01983,0.343657,0,0,0,0,0,0.0023062,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,83.2,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,15.883,16.193,226.155,0.14,16.398,15.966,16.063,16.17,227.132,0.86,-1.425,6,0,-1.091,-0.267,0.109,-0.444,2.662,12.087,1173.092,8.426,8.308,8.42,223.541,16596.416,1.51018,2918.779,2228.305,2839.775,2662.286,289.321,4903.704,7600,0.17543,5.00841,5,0.001682,0.02255,-0.09521,0.01684,0.04813,0.02038,-0.12744,0.06452,0.01587,0.354776,0,0,0,0,0,0.00215122,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,83.6,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.515,16.346,229.126,0.14,15.629,16.463,16.044,15.919,229.831,0.878,-1.566,6,0,-1.282,-0.275,0.081,-0.535,2.261,12.005,1162.729,8.44,8.355,8.428,226.903,17499.001,1.59231,2877.269,2332.437,3029.698,2746.468,276.02,5038.275,7600,0.17734,4.95047,5,-0.009907,0.01887,-0.06635,0.00617,0.03754,-0.00918,0.07215,-0.02667,-0.02646,0.337069,0,0,0,0,0,0.0026498,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,84,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,15.898,16.015,225.618,0.14,15.909,15.814,15.939,16.033,228.395,0.868,-0.645,6,0,-0.877,-0.203,0.209,-0.248,3.388,11.981,1162.248,8.369,8.337,8.398,222.298,17102.943,1.55627,2615.941,2217.53,3014.353,2615.941,265.608,4897.566,7600,0.17532,4.98221,5,-0.003558,-0.01232,-0.04426,0.01626,0.06822,-0.078,0.05523,0.02521,0.07669,0.355583,0,0,0,0,0,0.00241635,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,84.4,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,15.838,16.231,225.874,0.14,15.942,16.196,16.741,16.142,225.239,0.885,-0.478,6,0,-0.815,-0.179,0.27,-0.139,1.478,12.043,1169.213,8.386,8.367,8.454,224.424,16289.627,1.48227,2543.186,2399.951,3055.156,2666.098,259.372,4952.832,7600,0.17332,4.97267,5,-0.005466,-0.02225,-0.04035,0.04657,0.02799,-0.0248,0.00977,0.07577,-0.10057,0.348312,0,0,0,0,0,0.00200394,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,84.8,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.077,15.915,226.741,0.14,16.281,16.1,16.102,16.139,225.2,0.869,-0.201,6,0,-0.721,-0.185,0.316,-0.043,2.716,12.047,1170.704,8.312,8.369,8.423,224.076,16641.262,1.51426,2349.757,2429.083,3043.04,2607.293,290.498,4954.851,7600,0.1741,4.91558,5,-0.016884,-0.05804,-0.00038,0.05327,0.05129,-0.08948,0.09992,0.01676,0.05824,0.348046,0,0,0,0,0,0.00217676,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,85.2,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.161,16.07,227.457,0.14,15.77,16.042,16.193,15.657,224.01,0.876,0.365,6,0,-0.548,-0.148,0.407,0.11,1.951,11.991,1162.334,8.329,8.408,8.419,225.554,15893.874,1.44625,2311.655,2602.726,3023.36,2645.914,251.631,4970.048,7600,0.172,4.95705,5,-0.008591,-0.05976,0.01971,0.03037,0.04786,-0.00432,0.05022,-0.05726,-0.00857,0.346046,0,0,0,0,0,0.00182393,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,85.6,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.168,15.893,226.512,0.14,16.492,15.859,16.116,15.791,226.538,0.858,0.316,6,0,-0.546,-0.122,0.356,0.136,1.728,12.016,1165.927,8.315,8.359,8.414,224.817,15136.248,1.37731,2285.384,2755.812,2973.065,2671.42,257.358,4861.846,7600,0.17006,5.04188,5,0.008375,-0.05198,-0.00832,0.04702,0.03252,0.01945,-0.07008,0.04164,-0.03835,0.360283,0,0,0,0,0,0.00150727,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,86,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.391,16.625,226.145,0.14,15.967,16.169,16.702,16.048,225.714,0.893,1.104,6,0,-0.164,-0.08,0.468,0.388,2.323,12.064,1167.812,8.407,8.477,8.486,223.858,15577.823,1.4175,2212.195,2850.155,2850.155,2637.502,283.538,4844.354,7600,0.1702,4.89855,5,-0.020291,-0.0476,0.0222,0.03094,0.03569,0.01096,0.07632,-0.0402,0.00792,0.362585,0,0,0,0,0,0.00168218,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,86.4,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.374,16.328,225.503,0.14,16.327,15.666,16.624,16.148,224.957,0.881,1.489,6,0,-0.057,-0.065,0.51,0.57,2.361,12.119,1176.293,8.377,8.461,8.415,223.185,15739.423,1.4322,2181.06,2903.735,2675.427,2586.74,270.454,4831.897,7600,0.17025,5.0313,5,0.00626,-0.04213,0.04156,-0.00436,0.04311,0.01367,0.04838,-0.08827,0.01857,0.364224,0,0,0,0,0,0.00174935,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,86.8,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.206,16.719,225.496,0.14,16.288,16.61,16.303,16.22,224.701,0.892,1.046,6,0,-0.273,-0.031,0.46,0.422,3.1,12.042,1166.46,8.389,8.552,8.456,222.459,16807.439,1.52938,2281.213,3057.489,2598.692,2645.798,274.461,4863.571,7600,0.17177,5.00779,5,0.001558,-0.07686,0.08601,-0.00978,0.06278,-0.08682,0.11114,-0.01355,0.04916,0.360056,0,0,0,0,0,0.00225658,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,87.2,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.626,16.557,226.486,0.14,16.692,16.605,16.348,16.535,226.999,0.874,3.077,6,0,0.855,-0.02,0.767,1.082,1.963,12.107,1174.084,8.418,8.492,8.414,224.57,16503.515,1.50173,2469.764,3124.164,2544.641,2712.856,274.205,5053.023,7600,0.17098,4.97424,5,-0.005152,-0.02896,0.04484,-0.03292,0.04683,0.11974,-0.10292,-0.05784,-0.03987,0.335129,0,0,0,0,0,0.00211361,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,87.6,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.306,16.654,226.148,0.14,16.128,16.516,16.829,16.203,226.357,0.884,2.169,6,0,0.387,0.054,0.654,0.77,3.311,12.062,1171.479,8.443,8.494,8.42,222.907,16771.94,1.52615,2509.064,3097.99,2344.298,2650.451,298.36,4974.851,7600,0.1721,4.98728,5,-0.002543,-0.01511,0.03528,-0.03865,0.06887,0.03463,-0.02391,-0.01432,0.05508,0.345414,0,0,0,0,0,0.00224493,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,88,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.55,16.558,227.725,0.14,16.973,16.776,16.724,16.257,227.116,0.879,3.196,6,0,1.002,0.045,0.785,1.164,2.139,12.043,1167.362,8.456,8.531,8.408,225.633,17105.3,1.55649,2709.557,3072.703,2346.41,2709.557,242.098,5132.452,7600,0.17259,4.9894,5,-0.002121,0.0086,0.08395,-0.03941,0.04675,0.05929,0.12169,-0.00191,-0.05528,0.324677,0,0,0,0,0,0.00243156,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,88.4,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.75,17.057,226.444,0.14,17.246,16.638,16.792,16.892,227.532,0.854,2.317,6,0,0.534,0.108,0.687,0.818,1.318,12.081,1170.592,8.509,8.549,8.451,225.15,16185.359,1.47278,2828.919,2970.28,2323.649,2707.616,255.978,5066.092,7600,0.17189,5.04732,5,0.009465,0.00173,0.04176,-0.0556,0.02382,-0.01719,-0.10549,-0.04047,-0.05733,0.333409,0,0,0,0,0,0.00196176,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,88.8,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.35,16.639,224.554,0.14,16.751,16.461,16.848,16.858,225.93,0.878,2.903,6,0,0.913,0.131,0.83,1.028,1.79,12.104,1174.627,8.494,8.489,8.461,222.798,17074.597,1.55369,2925.73,2851.875,2280.266,2685.957,270.461,5039.416,7600,0.17402,4.91854,5,-0.016293,0.03717,0.03218,0.00393,0.03397,0.0886,-0.02395,0.14883,0.02538,0.336919,0,0,0,0,0,0.00240925,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,89.2,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.4,16.608,226.417,0.14,16.592,16.818,16.677,16.863,228.195,0.886,3.137,6,0,1.061,0.164,0.818,1.099,2.696,12.017,1167.705,8.481,8.465,8.415,223.776,17998.774,1.63779,3086.042,2777.829,2332.422,2732.098,266.45,5216.377,7600,0.1764,5.00861,5,0.001722,0.02763,0.01199,-0.03804,0.05589,-0.02385,-0.05048,-0.10493,0.0548,0.313635,0,0,0,0,0,0.00296775,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,89.6,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.717,16.898,224.902,0.14,17.249,16.928,16.581,17.183,225.224,0.876,3.349,6,0,1.174,0.16,0.838,1.136,2.976,12.108,1170.215,8.555,8.482,8.422,221.977,18028.219,1.64047,3222.481,2704.873,2465.832,2797.729,283.168,5162.906,7600,0.1764,4.99249,5,-0.001502,0.06712,-0.00561,-0.06533,0.05022,0.09872,-0.044,-0.06823,-0.01417,0.32067,0,0,0,0,0,0.00298331,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,90,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.216,16.901,226.184,0.14,16.967,17.381,16.803,16.647,226.006,0.862,2.011,6,0,0.488,0.167,0.667,0.649,2.39,12.048,1168.879,8.531,8.472,8.453,223.842,16816.424,1.5302,3114.46,2473.198,2473.198,2686.952,285.005,4975.213,7600,0.17414,4.98937,5,-0.002125,0.04319,-0.01618,-0.03472,0.0485,-0.05982,-0.02641,0.07654,-0.00432,0.345367,0,0,0,0,0,0.00226781,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,90.4,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.026,16.918,226.064,0.14,17.09,17.278,16.876,17.388,227.661,0.859,1.574,6,0,0.377,0.185,0.607,0.507,1.8,12.055,1170.037,8.54,8.437,8.477,224.298,16409.297,1.49316,3075.522,2383.829,2602.349,2687.233,258.859,4952.175,7600,0.17365,5.0659,5,0.01318,0.05014,-0.05364,-0.01345,0.03401,0.01736,-0.09366,0.05317,-0.03623,0.348398,0,0,0,0,0,0.00206127,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,90.8,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.224,17.174,225.321,0.14,16.996,16.9,17.255,17.207,225.144,0.89,2.188,6,0,0.783,0.224,0.66,0.882,2.228,12.108,1175.921,8.545,8.476,8.543,223.139,16701.452,1.51974,3055.394,2328.116,2757.954,2713.822,257.137,5066.76,7600,0.1749,5.06503,5,0.013006,0.02463,-0.04516,0.02262,0.04574,-0.06377,0.02119,0.09018,0.02933,0.333321,0,0,0,0,0,0.00221358,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,91.2,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.14,16.356,226.43,0.14,17.161,17.167,16.87,16.573,227.019,0.865,1.658,6,0,0.583,0.211,0.566,0.496,2.169,12.049,1169.18,8.453,8.379,8.427,224.304,16064.462,1.46178,2895.783,2230.759,2819.691,2648.744,278.657,5014.365,7600,0.17342,4.98759,5,-0.002482,0.03036,-0.04395,0.00378,0.04316,0.01433,0.00304,-0.04711,-0.00644,0.340215,0,0,0,0,0,0.00190332,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,91.6,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.238,17.181,225.535,0.14,17.069,17.091,17.012,17.099,226.664,0.862,1.22,6,0,0.45,0.226,0.529,0.449,2.294,12.15,1179.6,8.57,8.486,8.559,223.276,16476.77,1.49929,2866.874,2320.651,3019.692,2735.739,276.726,5040.698,7600,0.17449,5.0556,5,0.011121,0.04814,-0.03557,0.03685,0.03461,0.04446,0.02094,0.08269,-0.02137,0.33675,0,0,0,0,0,0.00209973,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,92,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.031,16.892,225.716,0.14,17.014,17.516,17.042,16.991,224.755,0.874,0.652,6,0,0.295,0.208,0.453,0.213,2.52,12.003,1164.414,8.504,8.422,8.549,223.241,16611.103,1.51152,2652.762,2278.863,3026.661,2652.762,249.266,4851.865,7600,0.17444,5.03129,5,0.006257,0.01704,-0.06465,0.06159,0.04496,-0.07776,-0.07268,0.06184,0.02587,0.361597,0,0,0,0,0,0.00215511,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,92.4,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.968,17.101,224.858,0.14,16.979,16.826,17.462,16.954,224.667,0.859,0.135,6,0,0.173,0.254,0.35,0.026,2.032,12.138,1177.654,8.512,8.468,8.539,222.871,16098.729,1.4649,2520.491,2370.751,3055.711,2648.984,271.151,4804.902,7600,0.17423,5.06012,5,0.012023,-0.00034,-0.04419,0.02702,0.04449,-0.04345,0.05114,-0.08642,-0.00117,0.367776,0,0,0,0,0,0.00190693,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,92.8,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.903,16.953,226.725,0.14,16.767,16.805,17.057,16.924,225.656,0.882,-0.263,6,0,-0.031,0.215,0.279,-0.1,2.224,12.096,1172.887,8.448,8.482,8.535,224.545,15805.413,1.43821,2401.723,2478.142,3069.599,2649.821,279.852,4885.471,7600,0.17298,4.9718,5,-0.00564,-0.04599,-0.01278,0.04064,0.04367,-0.11414,0.07852,0.03404,-0.00206,0.357175,0,0,0,0,0,0.00178085,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,93.2,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.478,17.06,225.895,0.14,17.053,17.175,17.42,17.339,227.532,0.887,-0.891,6,0,-0.174,0.28,0.22,-0.359,2.323,12.146,1175.813,8.475,8.532,8.554,223.621,15780.961,1.43598,2310.71,2610.352,3043.372,2654.811,259.041,4778.666,7600,0.17405,4.95911,5,-0.008178,-0.03234,0.02479,0.04718,0.04949,0.03414,0.09393,0.01636,0.01456,0.371228,0,0,0,0,0,0.00176419,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,93.6,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.023,16.891,226.613,0.14,17.052,16.953,16.851,16.501,228.038,0.861,-0.937,6,0,-0.118,0.259,0.231,-0.371,2.64,12.138,1177.732,8.468,8.5,8.529,224.024,16356.272,1.48833,2229.542,2734.442,2967.615,2643.866,276.216,4829.009,7600,0.17483,4.91401,5,-0.017198,-0.01877,0.01266,0.04219,0.05091,0.03393,-0.03032,-0.01249,0.00355,0.364604,0,0,0,0,0,0.00202904,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,94,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.972,16.424,226.616,0.14,17.343,16.851,17.207,16.714,225.203,0.86,-1.5,6,0,-0.265,0.275,0.147,-0.528,1.758,12.054,1167.194,8.348,8.428,8.421,224.897,15770.874,1.43506,2175.989,2786.299,2786.299,2582.862,271.249,4965.23,7600,0.17395,4.94855,5,-0.010289,-0.08338,-0.00265,-0.01,0.03917,-0.16154,-0.03829,-0.13047,-0.02936,0.34668,0,0,0,0,0,0.00177037,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,94.4,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.325,17.349,226.341,0.14,16.673,16.776,16.819,16.695,226.295,0.873,-2.231,6,0,-0.588,0.293,-0.032,-0.688,2.247,12.175,1180.337,8.512,8.583,8.536,224.143,16876.911,1.53571,2325.107,3041.493,2815.172,2727.257,268.1,4927.956,7600,0.17643,4.98178,5,-0.003644,-0.03036,0.04089,-0.00541,0.04857,0.13257,0.10887,0.01146,0.02351,0.351585,0,0,0,0,0,0.00229651,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,94.8,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.26,17.012,226.504,0.14,17.059,17.008,17.099,16.853,227.233,0.854,-1.603,6,0,-0.137,0.233,0.016,-0.54,2.578,12.084,1170.406,8.468,8.538,8.5,223.986,16134.472,1.46815,2344.835,3091.793,2650.324,2695.651,264.095,4811.369,7600,0.17393,5.04216,5,0.008432,-0.03345,0.03681,-0.00163,0.05951,-0.00772,-0.01021,0.00945,0.02734,0.366925,0,0,0,0,0,0.00192359,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,95.2,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.867,17.365,226.441,0.14,16.454,17.108,17.132,16.526,226.285,0.871,-2.85,6,0,-0.793,0.207,-0.131,-1.039,1.936,12.111,1176.71,8.534,8.619,8.506,224.539,17196.463,1.56478,2536.531,3189.546,2611.249,2779.109,273.625,5083.365,7600,0.17557,5.00812,5,0.001624,-0.00976,0.07487,-0.03791,0.03358,0.05921,0.09514,-0.09071,-0.06481,0.331136,0,0,0,0,0,0.00247929,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,95.6,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.286,17.069,225.792,0.14,16.886,17.073,16.622,16.725,225.834,0.886,-2.641,6,0,-0.511,0.213,-0.096,-0.915,2.574,12.059,1168.59,8.5,8.583,8.5,223.267,16945.739,1.54197,2540.219,3098.214,2384.108,2674.18,282.689,4846.23,7600,0.17519,4.92813,5,-0.014374,-0.00786,0.0748,-0.00798,0.04866,0.00474,-0.00017,0.07482,0.03768,0.362338,0,0,0,0,0,0.00232869,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,96,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.023,17.026,226.351,0.14,16.691,16.997,17.128,17.2,226.711,0.876,-3.234,6,0,-0.696,0.168,-0.17,-1.247,2.381,12.07,1171.783,8.52,8.558,8.444,224.01,17266.882,1.57119,2668.745,3038.715,2298.774,2668.745,246.647,4859.26,7600,0.17504,5.03556,5,0.007111,0.01736,0.05501,-0.05922,0.0402,0.06306,-0.04948,-0.12809,-0.02114,0.360624,0,0,0,0,0,0.00250524,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,96.4,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.536,16.781,227.687,0.14,17.247,17.473,17.041,16.971,228.667,0.864,-1.767,6,0,0.165,0.193,0.027,-0.625,1.919,12.072,1169.362,8.49,8.519,8.433,225.812,15892.449,1.44612,2776.708,2925.125,2246.218,2649.351,268.755,4792.404,7600,0.17277,4.9588,5,-0.008241,0.01599,0.04527,-0.04049,0.04437,-0.00342,-0.02435,0.04682,0.01042,0.36942,0,0,0,0,0,0.00181363,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,96.8,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,16.992,17.051,225.862,0.14,17.462,17.295,16.937,16.512,225.696,0.875,-2.932,6,0,-0.501,0.159,-0.092,-1.076,2.371,12.165,1178.942,8.575,8.546,8.472,223.539,17170.577,1.56243,2932.026,2854.737,2256.546,2681.103,283.038,4868.123,7600,0.1747,5.06843,5,0.013687,0.06886,0.03986,-0.03429,0.04864,0.13218,-0.01352,0.0155,0.01067,0.359457,0,0,0,0,0,0.00245232,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,97.2,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.168,16.766,225.761,0.14,17.4,17.089,16.811,16.927,224.98,0.872,-3.521,6,0,-0.697,0.168,-0.179,-1.217,2.871,12,1166.974,8.535,8.456,8.405,222.946,17497.249,1.59215,3032.169,2719.946,2268.745,2673.62,269.917,5007.244,7600,0.1755,5.0356,5,0.007119,0.063,-0.01567,-0.06674,0.05546,-0.01466,-0.13881,-0.08112,0.01705,0.341152,0,0,0,0,0,0.00264678,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,97.6,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.325,17.076,225.035,0.14,16.605,16.795,16.628,17.007,222.07,0.882,-2.097,6,0,0.136,0.1,0.022,-0.727,2.891,12.201,1182.37,8.535,8.524,8.463,222.206,16529.366,1.50408,3143.316,2628.913,2391.352,2721.194,281.415,4854.338,7600,0.17242,5.09028,5,0.018056,0.02547,0.01444,-0.04632,0.06177,-0.09382,0.07527,0.05105,0.01578,0.361271,0,0,0,0,0,0.00211491,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,98,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.199,17.429,225.75,0.14,17.544,17.003,16.869,16.912,225.079,0.859,-2.152,6,0,0.076,0.092,0.038,-0.814,2.453,12.166,1181.37,8.574,8.528,8.525,223.34,16215.986,1.47556,3051.562,2407.229,2407.229,2622.006,286.37,4943.192,7600,0.17166,4.96681,5,-0.006638,0.02211,-0.02383,-0.02697,0.0428,-0.0084,-0.09568,0.04838,-0.04743,0.34958,0,0,0,0,0,0.00196912,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,98.4,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.114,17.539,223.803,0.14,16.867,17.181,17.149,17.399,223.484,0.862,-1.015,6,0,0.881,0.014,0.208,-0.289,0.908,12.158,1179.918,8.614,8.535,8.557,222.92,16787.975,1.52761,3113.749,2471.365,2674.308,2753.141,240.405,5105.659,7600,0.17144,4.93148,5,-0.013703,0.04929,-0.0302,-0.00811,0.02569,0.06794,-0.01593,0.04714,-0.04278,0.328203,0,0,0,0,0,0.00226039,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,98.8,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.32,17.317,226.6,0.14,17.245,17.585,17.448,17.466,227.582,0.88,-1.21,6,0,0.738,0.011,0.082,-0.483,3.259,12.183,1182.837,8.582,8.522,8.567,223.399,18009.851,1.6388,3121.444,2336.191,2800.294,2752.643,277.635,4997.84,7600,0.17379,4.92406,5,-0.015188,0.04418,-0.01614,0.02928,0.05874,-0.01277,0.03516,0.09348,0.08263,0.34239,0,0,0,0,0,0.00296105,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,99.2,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.008,17.03,225.558,0.14,17.496,17.287,17.233,17.626,224.142,0.855,-1.207,6,0,0.65,-0.007,0.148,-0.375,1.761,12.107,1171.578,8.565,8.478,8.536,223.842,16936.124,1.54109,2922.618,2278.622,2848.931,2683.39,269.846,4901.054,7600,0.17161,4.98877,5,-0.002246,0.06145,-0.02583,0.03253,0.04578,0.04317,-0.02423,0.00811,-0.0324,0.355124,0,0,0,0,0,0.00232639,10989.679
E008,1203,test_release_sample,S2,transient_gust,High,MPC Load Control,99.6,recovery,0.1,0.4,25,0.015,36.26,40.82,4,17,17.3,17.431,226.776,0.14,17.264,17.259,17.556,17.181,229.106,0.883,0.383,6,0,1.521,-0.063,0.355,0.161,2.467,12.133,1177.546,8.56,8.514,8.566,224.365,18358.286,1.6705,2953.121,2399.619,3107.976,2820.238,280.413,5116.055,7600,0.17537,5.0686,5,0.01372,0.00834,-0.03768,0.01419,0.05617,-0.13278,-0.02964,-0.04585,0.02597,0.326835,0,0,0,0,0,0.00319826,10989.679
E009,1204,test_release_sample,S2,transient_gust,High,Model-free DRL,0,pre_event,0.1,0.4,25,0.015,34.52,41.56,4,17,17.291,17.367,224.431,0.14,17.411,17.071,17.997,22.01,226.718,0.882,2.627,6,0,1.645,0.264,0.762,0.931,4.396,12.164,1176.06,8.527,8.786,8.359,220.201,21079.925,1.90526,2977.672,3370.458,2584.886,2977.672,261.857,5357.05,7600,0.17919,5.03757,5,0.007514,-0.01661,0.24234,-0.18519,0.16573,-0.04153,0.60585,-0.46298,0.41433,0.295125,0,0,0,0,0,0.00537046,11064.065
